Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost,Profit_Calc,Year,Month
2318,CA-2017-122035,2017-07-20,7/25/2017,Standard Class,EM-13825,Corporate,United States,Sioux Falls,South Dakota,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83,7,0.0,132.5898,-71.7598,132.5898,2017,7
2319,CA-2017-122035,2017-07-20,7/25/2017,Standard Class,EM-13825,Corporate,United States,Sioux Falls,South Dakota,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,56.3528,333.6172,56.3528,2017,7
2320,CA-2015-117828,2015-12-23,12/26/2015,First Class,BD-11500,Consumer,United States,Richmond,Virginia,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194.32,4,0.0,63.8232,130.4968,63.823199999999986,2015,12
2321,CA-2017-165491,2017-03-20,3/24/2017,Standard Class,HW-14935,Corporate,United States,Seattle,Washington,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,0.0,44.5278,221.4022,44.52780000000001,2017,3
2322,CA-2015-109470,2015-12-31,1/3/2016,Second Class,KC-16255,Corporate,United States,Henderson,Kentucky,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,94.74,3,0.0,27.8944,66.84559999999999,27.894400000000005,2015,12
2323,CA-2015-109470,2015-12-31,1/3/2016,Second Class,KC-16255,Corporate,United States,Henderson,Kentucky,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,0.0,38.15,22.490000000000002,38.15,2015,12
2324,CA-2015-109470,2015-12-31,1/3/2016,Second Class,KC-16255,Corporate,United States,Henderson,Kentucky,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,76.3,5,0.0,167.808,-91.508,167.808,2015,12
2325,CA-2015-109470,2015-12-31,1/3/2016,Second Class,KC-16255,Corporate,United States,Henderson,Kentucky,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8,12,0.2,29.952,334.848,29.951999999999998,2015,12
2326,CA-2015-105102,2015-09-15,9/19/2015,Second Class,BM-11575,Corporate,United States,New York City,New York,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.872,3,0.2,1.1596,78.7124,1.1595999999999975,2015,9
2327,CA-2015-105102,2015-09-15,9/19/2015,Second Class,BM-11575,Corporate,United States,New York City,New York,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.384,1,0.0,6.2208,40.1632,6.220799999999997,2015,9
2328,CA-2015-105102,2015-09-15,9/19/2015,Second Class,BM-11575,Corporate,United States,New York City,New York,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,0.2,5.2026,7.7574000000000005,5.2026,2015,9
2329,CA-2017-138422,2017-09-23,9/26/2017,First Class,KN-16705,Home Office,United States,Fort Collins,Colorado,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,-68.392,82.744,-68.392,2017,9
2330,US-2015-147739,2015-12-25,12/29/2015,Standard Class,JD-16150,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.0,2.9372,544.1988,2.9371999999999616,2015,12
2331,CA-2016-155187,2016-09-24,9/26/2016,Second Class,LA-16780,Corporate,United States,Los Angeles,California,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0.0,20.85,21.11,20.85,2016,9
2332,CA-2016-155187,2016-09-24,9/26/2016,Second Class,LA-16780,Corporate,United States,Los Angeles,California,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,0.0,133.152,-91.45199999999998,133.152,2016,9
2333,CA-2017-169285,2017-03-21,3/25/2017,Standard Class,RW-19690,Consumer,United States,Lafayette,Indiana,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0.0,2.8322,274.5678,2.8322000000000003,2017,3
2334,CA-2017-169285,2017-03-21,3/25/2017,Standard Class,RW-19690,Consumer,United States,Lafayette,Indiana,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78,1,0.2,11.2476,-5.4676,11.2476,2017,3
2335,CA-2014-140886,2014-09-30,10/4/2014,Standard Class,KW-16570,Consumer,United States,Clarksville,Tennessee,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,69.216,6,0.0,5.1042,64.11179999999999,5.104200000000006,2014,9
2336,CA-2017-152695,2017-12-10,12/10/2017,Same Day,CC-12220,Consumer,United States,Fairfield,Connecticut,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,123.7691,-112.9091,123.7691,2017,12
2337,CA-2017-152695,2017-12-10,12/10/2017,Same Day,CC-12220,Consumer,United States,Fairfield,Connecticut,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,7,0.0,12.4416,414.3484,12.441599999999994,2017,12
2338,CA-2014-110639,2014-08-23,8/23/2014,Same Day,RH-19495,Consumer,United States,New York City,New York,East,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,25.92,4,0.0,22.5008,3.4192,22.5008,2014,8
2339,CA-2014-110639,2014-08-23,8/23/2014,Same Day,RH-19495,Consumer,United States,New York City,New York,East,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,45.92,4,0.2,1.742,44.178000000000004,1.7419999999999973,2014,8
2340,CA-2014-121727,2014-08-19,8/24/2014,Standard Class,JK-15625,Consumer,United States,Columbus,Ohio,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,10.72,2,0.0,10.465,0.2550000000000008,10.465,2014,8
2341,CA-2016-137736,2016-11-10,11/15/2016,Standard Class,DC-13285,Consumer,United States,Warner Robins,Georgia,South,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,7,0.0,23.384,18.476,23.384,2016,11
2342,US-2014-143231,2014-12-31,1/3/2015,First Class,GM-14455,Home Office,United States,Franklin,Massachusetts,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,27.3528,35.8472,27.352800000000002,2014,12
2343,US-2014-143231,2014-12-31,1/3/2015,First Class,GM-14455,Home Office,United States,Franklin,Massachusetts,East,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,3,0.2,-29.3436,143.3136,-29.34360000000001,2014,12
2344,US-2014-155894,2014-07-26,7/30/2014,Second Class,CL-11890,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.552,3,0.0,137.2896,-13.7376,137.2896,2014,7
2345,CA-2016-119025,2016-02-22,2/28/2016,Standard Class,PV-18985,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0.2,24.528,465.792,24.52800000000002,2016,2
2346,CA-2016-159373,2016-03-13,3/18/2016,Standard Class,LT-17110,Consumer,United States,San Antonio,Texas,Central,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.8,-2.1624,72.2424,-2.162400000000005,2016,3
2347,CA-2016-159373,2016-03-13,3/18/2016,Standard Class,LT-17110,Consumer,United States,San Antonio,Texas,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,0.3,0.0,1.272,0.0,2016,3
2348,CA-2016-159373,2016-03-13,3/18/2016,Standard Class,LT-17110,Consumer,United States,San Antonio,Texas,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.2,3.1584,554.4266,3.1584000000000287,2016,3
2349,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Corporate,United States,Los Angeles,California,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9.024,6,0.2,22.5732,-13.5492,22.5732,2017,12
2350,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Corporate,United States,Los Angeles,California,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.0,5.3214,64.1346,5.321399999999997,2017,12
2351,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Corporate,United States,Los Angeles,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0.0,22.2516,-11.3916,22.2516,2017,12
2352,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Corporate,United States,Los Angeles,California,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,5.04,74.42999999999999,5.040000000000006,2017,12
2353,CA-2017-109701,2017-12-02,12/3/2017,Same Day,AM-10360,Corporate,United States,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,0.15,200.9546,-190.8746,200.9546,2017,12
2354,CA-2015-111514,2015-08-31,9/2/2015,First Class,SC-20260,Corporate,United States,San Francisco,California,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,0.2,46.3185,1506.5124999999998,46.318500000000085,2015,8
2355,CA-2015-111514,2015-08-31,9/2/2015,First Class,SC-20260,Corporate,United States,San Francisco,California,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.0,15.6993,121.54070000000002,15.699299999999994,2015,8
2356,CA-2015-111514,2015-08-31,9/2/2015,First Class,SC-20260,Corporate,United States,San Francisco,California,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,1,0.2,80.9919,-44.4819,80.9919,2015,8
2357,CA-2015-111514,2015-08-31,9/2/2015,First Class,SC-20260,Corporate,United States,San Francisco,California,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976,3,0.4,-447.5947,687.5707,-447.5947,2015,8
2358,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Corporate,United States,New York City,New York,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-553.6476,2133.3936000000003,-553.6476000000002,2014,3
2359,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Corporate,United States,New York City,New York,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.4,-122.7816,1194.3576,-122.78160000000003,2014,3
2360,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Corporate,United States,New York City,New York,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,0.0,16.3842,597.5238,16.384199999999964,2014,3
2361,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Corporate,United States,New York City,New York,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86,7,0.0,75.9696,-41.1096,75.9696,2014,3
2362,US-2014-148838,2014-03-17,3/21/2014,Standard Class,CP-12340,Corporate,United States,New York City,New York,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04,4,0.7,-10.054,165.094,-10.054000000000002,2014,3
2363,CA-2017-136497,2017-04-16,4/20/2017,Standard Class,RF-19840,Consumer,United States,Columbus,Ohio,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13.71,5,0.0,40.9216,-27.211599999999997,40.9216,2017,4
2364,US-2016-108637,2016-03-13,3/18/2016,Standard Class,AB-10060,Home Office,United States,Waynesboro,Virginia,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0.0,44.8896,82.9904,44.8896,2016,3
2365,US-2016-108637,2016-03-13,3/18/2016,Standard Class,AB-10060,Home Office,United States,Waynesboro,Virginia,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,20.7,139.62,20.69999999999999,2016,3
2366,US-2016-108637,2016-03-13,3/18/2016,Standard Class,AB-10060,Home Office,United States,Waynesboro,Virginia,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46.0,4,0.2,-18.1068,64.10679999999999,-18.106799999999993,2016,3
2367,CA-2014-102295,2014-11-24,11/26/2014,Second Class,EH-13990,Consumer,United States,Sacramento,California,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712,1,0.0,11.3288,109.3832,11.328800000000001,2014,11
2368,CA-2017-123659,2017-02-10,2/13/2017,First Class,MN-17935,Consumer,United States,Clinton,Maryland,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,4,0.2,-26.6352,49.7552,-26.6352,2017,2
2369,US-2016-129469,2016-09-23,9/27/2016,Standard Class,KL-16555,Corporate,United States,Fairfield,Ohio,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,0.307,532.3969999999999,0.30700000000001637,2016,9
2370,US-2016-129469,2016-09-23,9/27/2016,Standard Class,KL-16555,Corporate,United States,Fairfield,Ohio,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.0,93.24,-88.32799999999999,93.24,2016,9
2371,CA-2017-155152,2017-07-07,7/9/2017,Second Class,MP-17965,Corporate,United States,Warwick,Rhode Island,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252.0,4,0.6,-27.1296,279.1296,-27.129599999999982,2017,7
2372,CA-2016-159940,2016-07-07,7/11/2016,Second Class,BF-11020,Corporate,United States,Aurora,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,0.2,0.8225,59.4655,0.822499999999998,2016,7
2373,CA-2016-159940,2016-07-07,7/11/2016,Second Class,BF-11020,Corporate,United States,Aurora,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632,1,0.2,7.6986,-5.066599999999999,7.698599999999999,2016,7
2374,CA-2016-159940,2016-07-07,7/11/2016,Second Class,BF-11020,Corporate,United States,Aurora,Illinois,Central,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688,9,0.3,-14.4784,38.166399999999996,-14.478399999999997,2016,7
2375,CA-2016-159940,2016-07-07,7/11/2016,Second Class,BF-11020,Corporate,United States,Aurora,Illinois,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,0.0,0.1134,253.2586,0.11340000000001282,2016,7
2376,CA-2017-119669,2017-01-24,1/30/2017,Standard Class,TP-21130,Consumer,United States,Smyrna,Georgia,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.7,-58.8616,64.5316,-58.861599999999996,2017,1
2377,US-2014-164616,2014-08-19,8/21/2014,Second Class,MS-17770,Consumer,United States,Columbus,Ohio,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.2,1.148,75.628,1.1479999999999961,2014,8
2378,US-2014-164616,2014-08-19,8/21/2014,Second Class,MS-17770,Consumer,United States,Columbus,Ohio,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.0,15.065,-5.881,15.065,2014,8
2379,CA-2015-148628,2015-12-06,12/11/2015,Standard Class,KM-16375,Home Office,United States,Thousand Oaks,California,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5,0.2,1.7138,31.0362,1.713799999999999,2015,12
2380,CA-2016-118052,2016-05-06,5/10/2016,Standard Class,BE-11455,Home Office,United States,Lorain,Ohio,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.216,2,0.2,15.49,-8.274000000000001,15.490000000000002,2016,5
2381,CA-2016-118052,2016-05-06,5/10/2016,Standard Class,BE-11455,Home Office,United States,Lorain,Ohio,East,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,49.568,2,0.2,11.6263,37.9417,11.6263,2016,5
2382,CA-2016-118052,2016-05-06,5/10/2016,Standard Class,BE-11455,Home Office,United States,Lorain,Ohio,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,54.712,7,0.0,45.7704,8.941600000000001,45.7704,2016,5
2383,US-2017-117534,2017-03-25,3/26/2017,First Class,CV-12295,Consumer,United States,Fresno,California,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,4,0.0,4.4856,171.5544,4.485600000000005,2017,3
2384,US-2017-117534,2017-03-25,3/26/2017,First Class,CV-12295,Consumer,United States,Fresno,California,West,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,16.02,9,0.2,62.748,-46.727999999999994,62.74799999999999,2017,3
2385,US-2017-117534,2017-03-25,3/26/2017,First Class,CV-12295,Consumer,United States,Fresno,California,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185.92,4,0.2,15.8376,170.08239999999998,15.837600000000009,2017,3
2386,US-2017-117534,2017-03-25,3/26/2017,First Class,CV-12295,Consumer,United States,Fresno,California,West,TEC-PH-10000141,Technology,Phones,Clearsounds A400,211.168,4,0.2,59.998,151.17000000000002,59.99799999999999,2017,3
2387,US-2017-117534,2017-03-25,3/26/2017,First Class,CV-12295,Consumer,United States,Fresno,California,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.0,3.6156,476.3684,3.615599999999972,2017,3
2388,CA-2015-145065,2015-12-12,12/15/2015,First Class,DK-13375,Consumer,United States,San Diego,California,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,7.86,2,0.2,8.8624,-1.0023999999999988,8.8624,2015,12
2389,CA-2015-145065,2015-12-12,12/15/2015,First Class,DK-13375,Consumer,United States,San Diego,California,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2,0.0,3.1104,21.337600000000002,3.1103999999999985,2015,12
2390,US-2015-127040,2015-12-06,12/10/2015,Standard Class,SG-20605,Consumer,United States,New York City,New York,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,6.48,1,0.0,20.5114,-14.031399999999998,20.5114,2015,12
2391,US-2015-127040,2015-12-06,12/10/2015,Standard Class,SG-20605,Consumer,United States,New York City,New York,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,41.86,7,0.0,97.1946,-55.334599999999995,97.1946,2015,12
2392,US-2015-127040,2015-12-06,12/10/2015,Standard Class,SG-20605,Consumer,United States,New York City,New York,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619.91,9,0.0,42.1504,1577.7596,42.15039999999999,2015,12
2393,US-2015-127040,2015-12-06,12/10/2015,Standard Class,SG-20605,Consumer,United States,New York City,New York,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",113.92,4,0.0,10.3168,103.6032,10.3168,2015,12
2394,CA-2016-128111,2016-03-17,3/23/2016,Standard Class,CS-12355,Consumer,United States,Malden,Massachusetts,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0.0,2.256,37.424,2.2560000000000002,2016,3
2395,CA-2015-137897,2015-11-14,11/19/2015,Standard Class,PJ-18835,Corporate,United States,New York City,New York,East,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,37.6,2,0.0,23.96,13.64,23.96,2015,11
2396,CA-2015-137897,2015-11-14,11/19/2015,Standard Class,PJ-18835,Corporate,United States,New York City,New York,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,59.9,2,0.0,16.65,43.25,16.65,2015,11
2397,CA-2015-137897,2015-11-14,11/19/2015,Standard Class,PJ-18835,Corporate,United States,New York City,New York,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37.0,5,0.0,2.8224,34.1776,2.822400000000002,2015,11
