row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
2692,CA-2016-302692,2015-03-03,2015-03-05,First Class,CG-22692,Customer_2692,Consumer,United States,Los Angeles,California,90001,West,PROD-302692,Technology,Phones,Phones Product 2692,2447.98,14,0.25,61.1995
2693,CA-2016-302693,2015-05-28,2015-06-02,Same Day,CG-22693,Customer_2693,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302693,Technology,Phones,Phones Product 2693,796.2,9,0.0,119.43
2694,CA-2016-302694,2015-06-06,2015-06-12,Standard Class,CG-22694,Customer_2694,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302694,Technology,Machines,Machines Product 2694,753.1,1,0.0,112.965
2695,CA-2016-302695,2014-07-08,2014-07-14,Same Day,CG-22695,Customer_2695,Home Office,United States,Seattle,Washington,98101,West,PROD-302695,Technology,Phones,Phones Product 2695,2443.93,7,0.25,61.0982
2696,CA-2016-302696,2018-01-22,2018-01-25,Same Day,CG-22696,Customer_2696,Corporate,United States,Houston,Texas,77001,South,PROD-302696,Furniture,Chairs,Chairs Product 2696,1733.14,4,0.25,43.3285
2697,CA-2016-302697,2014-07-02,2014-07-08,Second Class,CG-22697,Customer_2697,Home Office,United States,Miami,Florida,33101,South,PROD-302697,Furniture,Chairs,Chairs Product 2697,486.07,12,0.0,72.9105
2698,CA-2016-302698,2014-01-16,2014-01-22,Standard Class,CG-22698,Customer_2698,Corporate,United States,Chicago,Illinois,60601,Central,PROD-302698,Technology,Machines,Machines Product 2698,667.12,2,0.25,16.678
2699,CA-2016-302699,2015-05-22,2015-05-27,Same Day,CG-22699,Customer_2699,Home Office,United States,Los Angeles,California,90001,West,PROD-302699,Technology,Phones,Phones Product 2699,1800.29,3,0.05,225.0362
2700,CA-2016-302700,2014-01-07,2014-01-12,Standard Class,CG-22700,Customer_2700,Consumer,United States,Houston,Texas,77001,South,PROD-302700,Technology,Phones,Phones Product 2700,1877.17,4,0.0,281.5755
2701,CA-2016-302701,2017-01-03,2017-01-10,First Class,CG-22701,Customer_2701,Consumer,United States,New York,New York,10001,East,PROD-302701,Technology,Machines,Machines Product 2701,2458.09,10,0.1,245.809
2702,CA-2016-302702,2017-11-27,2017-12-01,Same Day,CG-22702,Customer_2702,Corporate,United States,Seattle,Washington,98101,West,PROD-302702,Office Supplies,Binders,Binders Product 2702,1630.96,9,0.2,81.548
2703,CA-2016-302703,2016-12-09,2016-12-11,Same Day,CG-22703,Customer_2703,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302703,Furniture,Bookcases,Bookcases Product 2703,1550.97,6,0.25,38.7742
2704,CA-2016-302704,2017-12-20,2017-12-22,Standard Class,CG-22704,Customer_2704,Consumer,United States,Miami,Florida,33101,South,PROD-302704,Furniture,Chairs,Chairs Product 2704,736.41,13,0.05,92.0512
2705,CA-2016-302705,2015-11-22,2015-11-24,Standard Class,CG-22705,Customer_2705,Corporate,United States,Miami,Florida,33101,South,PROD-302705,Furniture,Bookcases,Bookcases Product 2705,1775.43,8,0.05,221.9288
2706,CA-2016-302706,2017-04-30,2017-05-01,Same Day,CG-22706,Customer_2706,Home Office,United States,Henderson,Kentucky,42420,South,PROD-302706,Technology,Machines,Machines Product 2706,1831.03,13,0.2,91.5515
2707,CA-2016-302707,2015-09-24,2015-09-29,Same Day,CG-22707,Customer_2707,Home Office,United States,Los Angeles,California,90001,West,PROD-302707,Office Supplies,Storage,Storage Product 2707,61.4,7,0.0,9.21
2708,CA-2016-302708,2017-02-26,2017-03-03,Same Day,CG-22708,Customer_2708,Corporate,United States,Seattle,Washington,98101,West,PROD-302708,Office Supplies,Labels,Labels Product 2708,1090.55,9,0.2,54.5275
2709,CA-2016-302709,2018-01-09,2018-01-16,First Class,CG-22709,Customer_2709,Corporate,United States,Houston,Texas,77001,South,PROD-302709,Furniture,Bookcases,Bookcases Product 2709,998.64,14,0.0,149.796
2710,CA-2016-302710,2015-11-09,2015-11-10,Standard Class,CG-22710,Customer_2710,Consumer,United States,Seattle,Washington,98101,West,PROD-302710,Furniture,Bookcases,Bookcases Product 2710,1801.55,1,0.0,270.2325
2711,CA-2016-302711,2016-08-17,2016-08-21,Second Class,CG-22711,Customer_2711,Home Office,United States,Henderson,Kentucky,42420,South,PROD-302711,Furniture,Bookcases,Bookcases Product 2711,722.43,2,0.1,72.243
2712,CA-2016-302712,2015-11-23,2015-11-25,First Class,CG-22712,Customer_2712,Corporate,United States,Houston,Texas,77001,South,PROD-302712,Office Supplies,Labels,Labels Product 2712,1199.76,6,0.1,119.976
2713,CA-2016-302713,2015-03-26,2015-04-02,Second Class,CG-22713,Customer_2713,Corporate,United States,Miami,Florida,33101,South,PROD-302713,Furniture,Tables,Tables Product 2713,272.6,14,0.1,27.26
2714,CA-2016-302714,2017-05-07,2017-05-11,Standard Class,CG-22714,Customer_2714,Corporate,United States,New York,New York,10001,East,PROD-302714,Technology,Phones,Phones Product 2714,1101.98,2,0.05,137.7475
2715,CA-2016-302715,2016-03-06,2016-03-09,Second Class,CG-22715,Customer_2715,Home Office,United States,Seattle,Washington,98101,West,PROD-302715,Furniture,Tables,Tables Product 2715,184.0,11,0.05,23.0
2716,CA-2016-302716,2015-01-11,2015-01-12,First Class,CG-22716,Customer_2716,Home Office,United States,Houston,Texas,77001,South,PROD-302716,Office Supplies,Storage,Storage Product 2716,21.2,4,0.0,3.18
2717,CA-2016-302717,2016-10-17,2016-10-18,First Class,CG-22717,Customer_2717,Corporate,United States,Miami,Florida,33101,South,PROD-302717,Furniture,Chairs,Chairs Product 2717,118.23,13,0.15,8.8673
2718,CA-2016-302718,2017-09-30,2017-10-01,Second Class,CG-22718,Customer_2718,Home Office,United States,Chicago,Illinois,60601,Central,PROD-302718,Furniture,Bookcases,Bookcases Product 2718,1181.31,13,0.0,177.1965
2719,CA-2016-302719,2016-10-19,2016-10-23,Standard Class,CG-22719,Customer_2719,Home Office,United States,Seattle,Washington,98101,West,PROD-302719,Technology,Accessories,Accessories Product 2719,2473.36,3,0.15,185.502
2720,CA-2016-302720,2015-02-23,2015-02-26,Second Class,CG-22720,Customer_2720,Consumer,United States,New York,New York,10001,East,PROD-302720,Office Supplies,Binders,Binders Product 2720,664.06,8,0.1,66.406
2721,CA-2016-302721,2014-08-08,2014-08-14,Standard Class,CG-22721,Customer_2721,Consumer,United States,Los Angeles,California,90001,West,PROD-302721,Technology,Machines,Machines Product 2721,1800.34,13,0.2,90.017
2722,CA-2016-302722,2016-02-25,2016-03-03,Same Day,CG-22722,Customer_2722,Corporate,United States,New York,New York,10001,East,PROD-302722,Technology,Accessories,Accessories Product 2722,633.27,15,0.15,47.4952
2723,CA-2016-302723,2017-02-25,2017-02-26,Standard Class,CG-22723,Customer_2723,Home Office,United States,New York,New York,10001,East,PROD-302723,Technology,Phones,Phones Product 2723,1364.11,8,0.2,68.2055
2724,CA-2016-302724,2017-12-14,2017-12-15,Second Class,CG-22724,Customer_2724,Consumer,United States,New York,New York,10001,East,PROD-302724,Technology,Accessories,Accessories Product 2724,1737.95,1,0.25,43.4487
2725,CA-2016-302725,2016-09-20,2016-09-27,First Class,CG-22725,Customer_2725,Home Office,United States,Henderson,Kentucky,42420,South,PROD-302725,Technology,Accessories,Accessories Product 2725,1922.37,6,0.0,288.3555
2726,CA-2016-302726,2015-04-08,2015-04-15,Standard Class,CG-22726,Customer_2726,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302726,Office Supplies,Binders,Binders Product 2726,662.95,8,0.15,49.7213
2727,CA-2016-302727,2014-02-05,2014-02-09,Standard Class,CG-22727,Customer_2727,Corporate,United States,New York,New York,10001,East,PROD-302727,Technology,Phones,Phones Product 2727,417.72,10,0.05,52.215
2728,CA-2016-302728,2016-03-01,2016-03-03,Second Class,CG-22728,Customer_2728,Consumer,United States,Henderson,Kentucky,42420,South,PROD-302728,Technology,Accessories,Accessories Product 2728,1331.37,4,0.05,166.4212
2729,CA-2016-302729,2015-12-22,2015-12-24,First Class,CG-22729,Customer_2729,Home Office,United States,Seattle,Washington,98101,West,PROD-302729,Office Supplies,Labels,Labels Product 2729,1791.6,5,0.15,134.37
2730,CA-2016-302730,2014-01-25,2014-01-29,Same Day,CG-22730,Customer_2730,Home Office,United States,Seattle,Washington,98101,West,PROD-302730,Office Supplies,Storage,Storage Product 2730,1685.82,12,0.1,168.582
2731,CA-2016-302731,2016-05-23,2016-05-30,Standard Class,CG-22731,Customer_2731,Home Office,United States,Seattle,Washington,98101,West,PROD-302731,Office Supplies,Paper,Paper Product 2731,980.09,3,0.0,147.0135
2732,CA-2016-302732,2015-06-17,2015-06-20,Standard Class,CG-22732,Customer_2732,Consumer,United States,Henderson,Kentucky,42420,South,PROD-302732,Furniture,Tables,Tables Product 2732,380.41,1,0.05,47.5513
2733,CA-2016-302733,2015-11-18,2015-11-25,Same Day,CG-22733,Customer_2733,Corporate,United States,Chicago,Illinois,60601,Central,PROD-302733,Furniture,Bookcases,Bookcases Product 2733,1144.84,3,0.15,85.863
2734,CA-2016-302734,2015-03-30,2015-04-03,Standard Class,CG-22734,Customer_2734,Consumer,United States,Los Angeles,California,90001,West,PROD-302734,Office Supplies,Storage,Storage Product 2734,172.33,1,0.15,12.9248
2735,CA-2016-302735,2016-06-03,2016-06-10,Second Class,CG-22735,Customer_2735,Consumer,United States,Miami,Florida,33101,South,PROD-302735,Technology,Phones,Phones Product 2735,1838.36,15,0.25,45.959
2736,CA-2016-302736,2016-11-28,2016-12-04,Same Day,CG-22736,Customer_2736,Consumer,United States,New York,New York,10001,East,PROD-302736,Technology,Phones,Phones Product 2736,2314.04,15,0.05,289.255
2737,CA-2016-302737,2016-06-30,2016-07-01,First Class,CG-22737,Customer_2737,Consumer,United States,Chicago,Illinois,60601,Central,PROD-302737,Office Supplies,Storage,Storage Product 2737,1410.1,3,0.2,70.505
2738,CA-2016-302738,2017-02-23,2017-03-01,Standard Class,CG-22738,Customer_2738,Home Office,United States,Chicago,Illinois,60601,Central,PROD-302738,Technology,Phones,Phones Product 2738,38.07,14,0.1,3.807
2739,CA-2016-302739,2016-06-28,2016-07-04,Standard Class,CG-22739,Customer_2739,Home Office,United States,New York,New York,10001,East,PROD-302739,Furniture,Tables,Tables Product 2739,1159.87,14,0.2,57.9935
2740,CA-2016-302740,2015-03-28,2015-04-02,Same Day,CG-22740,Customer_2740,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302740,Technology,Machines,Machines Product 2740,459.28,8,0.05,57.41
2741,CA-2016-302741,2014-06-17,2014-06-21,Standard Class,CG-22741,Customer_2741,Corporate,United States,Houston,Texas,77001,South,PROD-302741,Furniture,Chairs,Chairs Product 2741,1617.15,10,0.25,40.4287
2742,CA-2016-302742,2014-04-13,2014-04-18,Standard Class,CG-22742,Customer_2742,Corporate,United States,Seattle,Washington,98101,West,PROD-302742,Office Supplies,Labels,Labels Product 2742,2125.0,14,0.0,318.75
2743,CA-2016-302743,2017-04-16,2017-04-21,First Class,CG-22743,Customer_2743,Corporate,United States,Miami,Florida,33101,South,PROD-302743,Office Supplies,Labels,Labels Product 2743,2165.48,6,0.0,324.822
2744,CA-2016-302744,2016-07-11,2016-07-15,Same Day,CG-22744,Customer_2744,Corporate,United States,Seattle,Washington,98101,West,PROD-302744,Office Supplies,Binders,Binders Product 2744,2049.07,7,0.1,204.907
2745,CA-2016-302745,2015-04-20,2015-04-21,Same Day,CG-22745,Customer_2745,Corporate,United States,Houston,Texas,77001,South,PROD-302745,Technology,Phones,Phones Product 2745,1268.02,9,0.0,190.203
2746,CA-2016-302746,2015-01-13,2015-01-19,First Class,CG-22746,Customer_2746,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302746,Technology,Machines,Machines Product 2746,1145.47,3,0.2,57.2735
2747,CA-2016-302747,2016-11-16,2016-11-17,First Class,CG-22747,Customer_2747,Corporate,United States,Houston,Texas,77001,South,PROD-302747,Technology,Machines,Machines Product 2747,1380.31,11,0.2,69.0155
2748,CA-2016-302748,2014-11-23,2014-11-28,Same Day,CG-22748,Customer_2748,Home Office,United States,Houston,Texas,77001,South,PROD-302748,Office Supplies,Storage,Storage Product 2748,2017.01,13,0.2,100.8505
2749,CA-2016-302749,2017-12-18,2017-12-22,First Class,CG-22749,Customer_2749,Consumer,United States,Seattle,Washington,98101,West,PROD-302749,Furniture,Chairs,Chairs Product 2749,2362.85,3,0.0,354.4275
2750,CA-2016-302750,2017-05-12,2017-05-15,Same Day,CG-22750,Customer_2750,Home Office,United States,New York,New York,10001,East,PROD-302750,Office Supplies,Labels,Labels Product 2750,511.79,7,0.1,51.179
2751,CA-2016-302751,2017-02-19,2017-02-20,Second Class,CG-22751,Customer_2751,Home Office,United States,New York,New York,10001,East,PROD-302751,Office Supplies,Paper,Paper Product 2751,1989.92,7,0.0,298.488
2752,CA-2016-302752,2017-01-03,2017-01-06,First Class,CG-22752,Customer_2752,Home Office,United States,Miami,Florida,33101,South,PROD-302752,Technology,Machines,Machines Product 2752,1731.29,13,0.25,43.2822
2753,CA-2016-302753,2017-05-06,2017-05-12,First Class,CG-22753,Customer_2753,Consumer,United States,Seattle,Washington,98101,West,PROD-302753,Office Supplies,Binders,Binders Product 2753,404.86,13,0.25,10.1215
2754,CA-2016-302754,2016-06-28,2016-06-29,Standard Class,CG-22754,Customer_2754,Corporate,United States,Chicago,Illinois,60601,Central,PROD-302754,Furniture,Bookcases,Bookcases Product 2754,580.29,15,0.15,43.5217
2755,CA-2016-302755,2015-09-27,2015-10-02,First Class,CG-22755,Customer_2755,Home Office,United States,Chicago,Illinois,60601,Central,PROD-302755,Office Supplies,Storage,Storage Product 2755,1178.96,3,0.0,176.844
2756,CA-2016-302756,2015-08-20,2015-08-24,First Class,CG-22756,Customer_2756,Corporate,United States,Miami,Florida,33101,South,PROD-302756,Technology,Accessories,Accessories Product 2756,184.41,13,0.15,13.8308
2757,CA-2016-302757,2016-07-26,2016-08-01,First Class,CG-22757,Customer_2757,Consumer,United States,Chicago,Illinois,60601,Central,PROD-302757,Office Supplies,Binders,Binders Product 2757,1764.39,1,0.2,88.2195
2758,CA-2016-302758,2014-12-16,2014-12-19,Second Class,CG-22758,Customer_2758,Home Office,United States,Houston,Texas,77001,South,PROD-302758,Office Supplies,Storage,Storage Product 2758,1756.51,2,0.25,43.9127
2759,CA-2016-302759,2016-02-07,2016-02-08,Second Class,CG-22759,Customer_2759,Home Office,United States,Chicago,Illinois,60601,Central,PROD-302759,Technology,Accessories,Accessories Product 2759,727.0,1,0.0,109.05
2760,CA-2016-302760,2016-05-23,2016-05-30,Second Class,CG-22760,Customer_2760,Corporate,United States,Houston,Texas,77001,South,PROD-302760,Furniture,Chairs,Chairs Product 2760,1101.6,13,0.1,110.16
2761,CA-2016-302761,2017-09-08,2017-09-15,Same Day,CG-22761,Customer_2761,Home Office,United States,Miami,Florida,33101,South,PROD-302761,Office Supplies,Binders,Binders Product 2761,1948.27,11,0.1,194.827
2762,CA-2016-302762,2017-12-02,2017-12-07,Same Day,CG-22762,Customer_2762,Home Office,United States,Houston,Texas,77001,South,PROD-302762,Furniture,Chairs,Chairs Product 2762,1053.39,14,0.15,79.0042
2763,CA-2016-302763,2016-07-15,2016-07-21,Standard Class,CG-22763,Customer_2763,Home Office,United States,Miami,Florida,33101,South,PROD-302763,Office Supplies,Storage,Storage Product 2763,95.85,13,0.2,4.7925
2764,CA-2016-302764,2014-09-18,2014-09-21,Second Class,CG-22764,Customer_2764,Consumer,United States,New York,New York,10001,East,PROD-302764,Office Supplies,Binders,Binders Product 2764,543.36,13,0.1,54.336
2765,CA-2016-302765,2017-10-28,2017-10-30,Standard Class,CG-22765,Customer_2765,Home Office,United States,Los Angeles,California,90001,West,PROD-302765,Office Supplies,Labels,Labels Product 2765,2164.89,8,0.25,54.1222
2766,CA-2016-302766,2018-01-10,2018-01-15,First Class,CG-22766,Customer_2766,Corporate,United States,Seattle,Washington,98101,West,PROD-302766,Technology,Machines,Machines Product 2766,523.64,3,0.0,78.546
2767,CA-2016-302767,2016-09-19,2016-09-22,Standard Class,CG-22767,Customer_2767,Home Office,United States,Houston,Texas,77001,South,PROD-302767,Office Supplies,Paper,Paper Product 2767,771.94,11,0.25,19.2985
2768,CA-2016-302768,2014-10-01,2014-10-07,Same Day,CG-22768,Customer_2768,Home Office,United States,Henderson,Kentucky,42420,South,PROD-302768,Technology,Phones,Phones Product 2768,1947.48,4,0.25,48.687
2769,CA-2016-302769,2015-03-19,2015-03-26,Same Day,CG-22769,Customer_2769,Consumer,United States,Los Angeles,California,90001,West,PROD-302769,Technology,Machines,Machines Product 2769,2279.23,10,0.2,113.9615
2770,CA-2016-302770,2014-08-30,2014-09-02,Same Day,CG-22770,Customer_2770,Consumer,United States,Houston,Texas,77001,South,PROD-302770,Technology,Machines,Machines Product 2770,579.39,7,0.05,72.4237
2771,CA-2016-302771,2015-05-26,2015-05-27,Standard Class,CG-22771,Customer_2771,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302771,Office Supplies,Paper,Paper Product 2771,991.13,12,0.15,74.3347
2772,CA-2016-302772,2014-02-14,2014-02-15,First Class,CG-22772,Customer_2772,Corporate,United States,Los Angeles,California,90001,West,PROD-302772,Office Supplies,Labels,Labels Product 2772,997.22,1,0.0,149.583
2773,CA-2016-302773,2015-02-04,2015-02-10,Same Day,CG-22773,Customer_2773,Consumer,United States,New York,New York,10001,East,PROD-302773,Furniture,Tables,Tables Product 2773,1989.89,9,0.25,49.7472
2774,CA-2016-302774,2016-09-06,2016-09-12,Second Class,CG-22774,Customer_2774,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302774,Technology,Machines,Machines Product 2774,1642.03,13,0.0,246.3045
2775,CA-2016-302775,2017-04-19,2017-04-23,Same Day,CG-22775,Customer_2775,Home Office,United States,Seattle,Washington,98101,West,PROD-302775,Furniture,Bookcases,Bookcases Product 2775,1261.12,9,0.2,63.056
2776,CA-2016-302776,2017-09-05,2017-09-12,First Class,CG-22776,Customer_2776,Consumer,United States,Chicago,Illinois,60601,Central,PROD-302776,Office Supplies,Paper,Paper Product 2776,144.2,13,0.05,18.025
2777,CA-2016-302777,2015-03-04,2015-03-08,Standard Class,CG-22777,Customer_2777,Consumer,United States,Miami,Florida,33101,South,PROD-302777,Furniture,Tables,Tables Product 2777,2364.49,5,0.2,118.2245
2778,CA-2016-302778,2016-08-22,2016-08-23,First Class,CG-22778,Customer_2778,Consumer,United States,New York,New York,10001,East,PROD-302778,Furniture,Bookcases,Bookcases Product 2778,1592.07,1,0.25,39.8017
2779,CA-2016-302779,2015-09-04,2015-09-10,Standard Class,CG-22779,Customer_2779,Corporate,United States,Henderson,Kentucky,42420,South,PROD-302779,Office Supplies,Labels,Labels Product 2779,1052.54,11,0.15,78.9405
2780,CA-2016-302780,2017-11-10,2017-11-12,Same Day,CG-22780,Customer_2780,Consumer,United States,Los Angeles,California,90001,West,PROD-302780,Technology,Accessories,Accessories Product 2780,2078.19,3,0.2,103.9095
